RECTYPE,LEA,ESTAB,URN,NFTYPE,TPUP,ATT8SCR,P8MEA,P8CILOW,P8CIUPP,PTEBACC_E_PTQ_EE,PTEBACC_PTQ_EE,PTL2BASICS_LL_PTQ_EE
1,356,6009,106151,IND,,NA,NA,NA,NA,NA,NA,NA
1,356,4040,106141,CY,285,51.4,-0.14,-0.27,-0.01,0.38,0.26,0.62
1,356,4037,106138,CY,291,54.6,0.12,0,0.25,0.71,0.42,0.75
1,356,6031,135526,IND,,NA,NA,NA,NA,NA,NA,NA
1,356,4032,106133,CY,242,57.5,0.21,0.08,0.35,0.67,0.48,0.81
1,356,4033,137885,ACC,214,47.8,-0.01,-0.15,0.14,0.2,0.14,0.5
1,356,4603,106144,VA,125,46,-0.58,-0.77,-0.38,0.1,0.06,0.64
1,356,4600,106142,VA,158,57.1,0.4,0.23,0.57,0.62,0.45,0.77
1,356,6905,135262,AC,121,50.9,0.31,0.11,0.5,0.22,0.14,0.57
1,356,6018,106156,IND,,NA,NA,NA,NA,NA,NA,NA
1,356,4034,106135,CY,211,52.8,0.26,0.11,0.4,0.84,0.45,0.66
1,356,4035,106136,CY,227,42.6,-0.65,-0.79,-0.51,0.1,0.06,0.48
2,356,6027,131551,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,356,6025,106162,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,356,7508,106172,CYS,35,8.8,-1.31,-1.68,-0.95,0,0,0.03
2,356,7509,106173,CYS,9,NE,NE,NE,NE,NE,NE,NE
2,356,7103,134064,NMSS,,NA,NA,NA,NA,NA,NA,NA
2,356,6008,106150,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,356,7502,106166,NMSS,,NA,NA,NA,NA,NA,NA,NA
2,356,6000,142225,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,356,7511,131889,CYS,11,4.2,-2.9,-3.53,-2.27,0,0,0
4,356,,,,2824,51.3,0.01,-0.03,0.05,0.46,0.299,0.658
1,357,4006,134283,CY,142,52.2,0.17,0,0.35,0.23,0.09,0.75
1,357,4604,139735,ACC,145,45.2,-0.53,-0.71,-0.36,0.08,0.05,0.44
1,357,4026,106269,CY,83,41.8,-0.36,-0.59,-0.12,0.12,0.06,0.53
1,357,5400,136273,ACC,196,53.6,0.03,-0.12,0.18,0.24,0.17,0.81
1,357,4011,139294,ACC,137,48.4,-0.3,-0.48,-0.12,0.1,0.07,0.59
1,357,4028,135122,CY,184,47.9,-0.02,-0.17,0.14,0.12,0.03,0.59
1,357,6906,135864,AC,178,45.6,-0.13,-0.29,0.03,0.17,0.14,0.52
1,357,5402,136593,ACC,192,55.8,0.06,-0.1,0.21,0.59,0.41,0.78
1,357,4025,106268,CY,176,48.7,-0.01,-0.17,0.15,0.03,0.03,0.71
1,357,4023,106267,CY,163,50.3,-0.11,-0.27,0.06,0.65,0.34,0.6
1,357,4018,106266,CY,151,52.9,-0.18,-0.35,-0.01,0.44,0.32,0.75
1,357,6905,135508,AC,257,41.7,-0.51,-0.65,-0.37,0.43,0.2,0.37
1,357,4602,106270,VA,150,52.7,0.05,-0.12,0.22,0.64,0.33,0.71
1,357,4603,106271,VA,152,54.3,-0.09,-0.26,0.08,0.6,0.47,0.78
1,357,6000,106276,IND,,NA,NA,NA,NA,NA,NA,NA
1,357,5401,137020,ACC,160,54.6,0.15,-0.01,0.32,0.09,0.05,0.74
2,357,7005,106279,CYS,12,NE,NE,NE,NE,NE,NE,NE
2,357,6056,130913,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,357,7006,106280,CYS,22,1.1,-1.79,-2.27,-1.31,0,0,0
4,357,,,,2500,49.1,-0.13,-0.17,-0.09,0.31,0.186,0.631
1,358,6018,134469,IND,,NA,NA,NA,NA,NA,NA,NA
1,358,4024,138614,ACC,165,48.9,-0.08,-0.25,0.08,0.47,0.22,0.5
1,358,5404,136458,ACC,187,71.1,0.38,0.2,0.55,0.76,0.71,0.99
1,358,5407,137289,ACC,176,73.1,0.45,0.28,0.62,0.98,0.95,1
1,358,5401,138123,ACC,257,51.1,0.07,-0.06,0.21,0.35,0.19,0.64
1,358,5403,106376,VA,190,55.2,0.53,0.38,0.68,0.16,0.11,0.74
1,358,4012,138124,ACC,55,46,-0.17,-0.45,0.12,0.04,0.04,0.65
1,358,4014,136965,ACC,141,50.3,-0.04,-0.22,0.14,0.21,0.16,0.67
1,358,5901,138464,ACC,149,70,0.47,0.28,0.65,0.84,0.73,0.99
1,358,4015,106365,CY,44,37.8,-0.83,-1.17,-0.48,0.02,0,0.32
1,358,6003,106380,IND,,NA,NA,NA,NA,NA,NA,NA
1,358,5900,138134,ACC,131,67.6,0.34,0.14,0.54,0.53,0.47,1
1,358,4602,106372,VA,132,43.5,-0.7,-0.89,-0.51,0.05,0.03,0.52
1,358,4029,136498,ACC,179,69.6,0.38,0.23,0.54,0.76,0.68,1
1,358,5402,106375,FD,104,50.1,0.17,-0.05,0.38,0.5,0.33,0.59
1,358,4025,106368,FD,126,65.4,0.28,0.09,0.47,0.44,0.29,0.94
1,358,4028,106370,FD,158,46.5,-0.28,-0.45,-0.11,0.17,0.09,0.53
1,358,5405,136297,ACC,128,68.5,0.12,-0.07,0.3,0.66,0.63,0.98
1,358,4016,136378,ACC,139,48.2,-0.37,-0.54,-0.19,0.23,0.09,0.65
1,358,5400,136377,ACC,235,55,0.14,0,0.27,0.64,0.42,0.72
2,358,7001,106391,CYS,14,NE,NE,NE,NE,NE,NE,NE
2,358,7009,131885,CYS,18,4.4,-3.01,-3.51,-2.52,0,0,0
2,358,6019,136239,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,358,7008,130943,CYS,26,4.6,-1.83,-2.24,-1.42,0,0,0
2,358,7503,106167,NMSS,,NA,NA,NA,NA,NA,NA,NA
4,358,,,,2758,56.6,0.05,0.01,0.09,0.467,0.364,0.75
1,359,4001,137210,AC,176,42.6,-0.43,-0.59,-0.27,0.06,0.04,0.4
1,359,4005,138233,F,,,,,,,,
1,359,4019,106523,CY,191,46.1,-0.2,-0.35,-0.05,0.26,0.17,0.53
1,359,4501,138699,ACC,205,49.4,-0.24,-0.38,-0.09,0.48,0.24,0.6
1,359,4015,106521,CY,191,47,-0.55,-0.7,-0.4,0.42,0.26,0.55
1,359,4608,106534,VA,239,50.7,-0.23,-0.36,-0.09,0.28,0.2,0.62
1,359,4025,137448,ACC,247,52.8,-0.08,-0.21,0.06,0.38,0.3,0.7
1,359,4022,106525,FD,160,49.5,-0.15,-0.32,0.01,0.23,0.19,0.63
1,359,4035,138110,ACC,181,53.8,0.22,0.06,0.37,0.25,0.22,0.72
1,359,4026,106528,FD,173,47.5,-0.26,-0.42,-0.1,0.2,0.08,0.5
1,359,4002,137783,FD,129,49.4,-0.14,-0.32,0.05,0.15,0.12,0.64
1,359,4007,141746,AC,125,43.6,-0.2,-0.39,-0.01,0.01,0,0.39
1,359,4805,106540,VA,240,58.2,0.13,0,0.27,0.48,0.42,0.75
1,359,4609,106535,VA,154,50,0.02,-0.15,0.19,0.27,0.18,0.64
1,359,4615,106538,VA,256,54,0.12,-0.02,0.25,0.55,0.34,0.68
1,359,4614,106537,VA,179,58.2,0.19,0.04,0.35,0.46,0.32,0.75
1,359,4027,106529,CY,117,52.5,-0.05,-0.24,0.15,0.76,0.26,0.74
1,359,4034,106531,CY,247,58.1,0.37,0.24,0.51,0.36,0.3,0.81
1,359,4020,106524,CY,148,43.9,-0.45,-0.62,-0.27,0.36,0.16,0.49
1,359,4006,138229,FUTC,,,,,,,,
2,359,6009,135557,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,359,7002,106543,CYS,12,0.6,-1.53,-2.19,-0.87,0,0,0
2,359,7001,134297,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,359,7023,135199,CYS,16,14.8,-1.57,-2.11,-1.03,0,0,0.06
2,359,7022,131530,CYS,21,6.1,-1.32,-1.79,-0.85,0,0,0
2,359,6000,137821,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
4,359,,,,3409,50.3,-0.11,-0.14,-0.07,0.336,0.222,0.621
1,370,6905,131749,AC,142,41.6,-0.56,-0.74,-0.38,0.19,0.1,0.47
1,370,4802,135892,CY,179,48.4,0.15,-0.01,0.3,0.07,0.07,0.63
1,370,4025,106651,CY,166,48.9,-0.26,-0.43,-0.1,0.42,0.25,0.6
1,370,4037,106656,CY,186,43.2,-0.39,-0.54,-0.24,0.06,0.04,0.52
1,370,3326,135896,VA,136,45.9,-0.15,-0.33,0.03,0.32,0.19,0.54
1,370,6001,106659,IND,,NA,NA,NA,NA,NA,NA,NA
1,370,4805,136404,VC,386,51.6,0.1,-0.01,0.21,0.46,0.3,0.69
1,370,4008,140979,AC,195,47.1,-0.4,-0.55,-0.25,0.5,0.17,0.58
1,370,4804,136403,CY,210,40.6,-0.89,-1.03,-0.74,0.18,0.08,0.39
1,370,4002,139210,AC,,,,,,,,
1,370,4003,139211,AC,188,47.2,0.02,-0.13,0.18,0.11,0.07,0.53
1,370,4027,106653,CY,265,57.2,0.09,-0.04,0.22,0.37,0.33,0.81
2,370,6005,135376,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,370,7009,141704,ACCS,27,NE,NE,NE,NE,NE,NE,NE
2,370,6004,106965,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,370,7010,141563,ACCS,11,19.5,-0.92,-1.55,-0.29,0,0,0
4,370,,,,2091,47.3,-0.21,-0.26,-0.17,0.286,0.175,0.584
1,371,4021,138314,ACC,104,47.6,-0.17,-0.37,0.04,0.13,0.05,0.63
1,371,4000,137066,AC,121,39.9,-0.63,-0.83,-0.44,0.22,0.05,0.39
1,371,4002,140177,AC,159,36.3,-1.11,-1.28,-0.94,0.12,0.03,0.42
1,371,4036,138116,ACC,122,50.1,-0.08,-0.27,0.11,0.15,0.11,0.69
1,371,4014,137524,ACC,221,44.6,-0.06,-0.2,0.09,0.24,0.13,0.5
1,371,6906,135942,AC,109,45.9,-0.08,-0.29,0.12,0.28,0.13,0.61
1,371,4029,137472,ACC,145,47.4,-0.11,-0.28,0.06,0.28,0.17,0.58
1,371,4062,137842,ACC,280,47,-0.04,-0.17,0.09,0.1,0.06,0.58
1,371,5400,136672,ACC,178,52.3,0.03,-0.13,0.19,0.66,0.33,0.7
1,371,6000,106812,IND,,NA,NA,NA,NA,NA,NA,NA
1,371,4040,137899,ACC,224,54.4,0.36,0.22,0.5,0.21,0.15,0.81
1,371,4606,140865,ACC,269,51.5,-0.06,-0.19,0.07,0.52,0.37,0.57
1,371,4004,141354,AC,150,36.2,-1.15,-1.32,-0.97,0.23,0.1,0.46
1,371,6907,135963,AC,176,48.1,0.19,0.03,0.35,0.26,0.17,0.61
1,371,4033,137603,ACC,229,53.1,-0.18,-0.31,-0.04,0.16,0.12,0.75
1,371,4608,136675,AC,121,51.3,0.39,0.2,0.58,0.36,0.3,0.64
1,371,4031,139301,ACC,163,44.4,-0.69,-0.86,-0.53,0.34,0.15,0.48
1,371,6905,135007,AC,207,48.5,-0.22,-0.36,-0.07,0.38,0.19,0.67
1,371,4003,140964,F,,,,,,,,
2,371,7014,135546,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,371,6011,106817,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,371,7012,135544,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,371,6001,140816,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,371,7016,135548,CYS,10,NE,NE,NE,NE,NE,NE,NE
2,371,7013,135545,CYS,14,NE,NE,NE,NE,NE,NE,NE
2,371,7015,135547,CYS,18,NE,NE,NE,NE,NE,NE,NE
2,371,6005,106814,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
4,371,,,,3025,46.8,-0.21,-0.25,-0.17,0.274,0.158,0.59
1,372,4021,136718,ACC,267,52.8,0.05,-0.08,0.18,0.66,0.32,0.71
1,372,4024,136301,ACC,244,48,-0.14,-0.28,-0.01,0.4,0.31,0.56
1,372,4000,106947,CY,186,38,-0.14,-0.31,0.02,0.04,0.03,0.39
1,372,4022,141730,ACC,242,44.8,-0.45,-0.59,-0.32,0.14,0.1,0.52
1,372,6003,134466,IND,,NA,NA,NA,NA,NA,NA,NA
1,372,6905,136042,AC,187,52.5,0.1,-0.06,0.25,0.43,0.18,0.75
1,372,4003,140459,ACC,196,48.2,-0.14,-0.29,0.01,0.13,0.08,0.58
1,372,4002,140553,AC,190,50.5,0.22,0.07,0.37,0.2,0.15,0.67
1,372,4800,138329,ACC,138,51.2,0.12,-0.06,0.3,0.31,0.25,0.65
1,372,4601,106962,VA,128,47.9,-0.19,-0.38,-0.01,0.41,0.22,0.6
1,372,4023,106959,CY,171,47.1,0.04,-0.12,0.2,0.4,0.2,0.52
1,372,4020,140254,ACC,97,42.6,0.14,-0.08,0.35,0.04,0.03,0.47
1,372,4025,136331,ACC,244,49.5,-0.04,-0.17,0.1,0.11,0.08,0.66
1,372,4017,106954,FD,295,49.7,-0.06,-0.18,0.07,0.61,0.43,0.64
1,372,4018,140646,ACC,317,55.8,0.52,0.4,0.64,0.51,0.36,0.83
1,372,4011,139992,ACC,152,51,0.48,0.32,0.65,0.14,0.1,0.64
1,372,4010,106950,FD,232,49.6,0.36,0.22,0.49,0.09,0.07,0.56
2,372,7002,142768,ACS,,,,,,,,
2,372,7001,106967,CYS,8,0.3,-1.49,-2.23,-0.75,0,0,0
2,372,7011,106972,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,372,7003,106968,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,372,7006,106969,CYS,12,3.7,-2.01,-2.61,-1.41,0,0,0
2,372,7000,106966,CYS,13,NE,NE,NE,NE,NE,NE,NE
2,372,7009,106970,CYS,11,0.5,-1.79,-2.45,-1.13,0,0,0
4,372,,,,3335,48.5,0.03,-0.01,0.07,0.312,0.197,0.613
1,373,6030,134574,IND,,NA,NA,NA,NA,NA,NA,NA
1,373,5401,138337,ACC,197,48.3,0.03,-0.12,0.18,0.69,0.22,0.56
1,373,6028,131122,IND,,NA,NA,NA,NA,NA,NA,NA
1,373,6004,140479,IND,,NA,NA,NA,NA,NA,NA,NA
1,373,6027,107168,IND,,NA,NA,NA,NA,NA,NA,NA
1,373,6005,107163,IND,,NA,NA,NA,NA,NA,NA,NA
1,373,4276,107146,FD,219,45.1,-0.26,-0.4,-0.12,0.47,0.14,0.47
1,373,4272,139101,ACC,178,52.2,-0.18,-0.34,-0.03,0.34,0.25,0.75
1,373,4000,138414,AC,150,39.5,-0.57,-0.75,-0.4,0.01,0.01,0.41
1,373,4270,140809,ACC,343,48.1,-0.18,-0.3,-0.07,0.63,0.28,0.51
1,373,4280,138925,ACC,194,38.4,-0.17,-0.33,-0.01,0.3,0.1,0.37
1,373,4003,139334,AC,180,40.8,0.03,-0.14,0.19,0.17,0.11,0.44
1,373,4007,140547,AC,206,49.5,0.06,-0.09,0.2,0.32,0.26,0.56
1,373,6026,107167,IND,,NA,NA,NA,NA,NA,NA,NA
1,373,4278,141495,ACC,199,49.9,0.52,0.37,0.67,0.14,0.1,0.59
1,373,4257,107139,CY,235,52.4,-0.02,-0.15,0.12,0.61,0.32,0.74
1,373,4225,139856,ACC,159,44,0.4,0.22,0.58,0.08,0.04,0.52
1,373,4230,138841,ACC,203,58.9,0.49,0.34,0.64,0.53,0.39,0.83
1,373,4259,107140,CY,229,50.7,-0.02,-0.16,0.12,0.6,0.28,0.61
1,373,4279,138545,ACC,323,50.5,0.04,-0.07,0.16,0.63,0.37,0.69
1,373,4008,140821,AC,167,49.8,0.33,0.16,0.51,0.14,0.11,0.57
1,373,5400,138361,ACC,198,58.2,0.32,0.17,0.47,0.74,0.42,0.81
1,373,6003,137568,IND,,NA,NA,NA,NA,NA,NA,NA
1,373,4005,140394,AC,,,,,,,,
1,373,4006,140415,AC,203,51,0.31,0.16,0.46,0.15,0.13,0.67
1,373,6907,135934,AC,132,41.8,0.33,0.13,0.53,0.54,0.12,0.44
1,373,6021,107166,IND,,NA,NA,NA,NA,NA,NA,NA
1,373,6905,131895,AC,122,52.2,0.94,0.74,1.14,0.52,0.3,0.67
1,373,6906,131896,AC,183,42.9,-0.27,-0.42,-0.11,0.1,0.03,0.42
1,373,4229,139167,ACC,179,58.7,0.49,0.34,0.65,0.78,0.52,0.8
1,373,4271,107143,CY,155,47.9,-0.35,-0.52,-0.19,0.14,0.12,0.55
1,373,4234,138069,ACC,232,57.5,0.47,0.33,0.61,0.5,0.41,0.79
1,373,4004,139695,FUTC,103,43.5,-0.78,-0.99,-0.57,0.06,0.02,0.53
1,373,4010,142605,FUTC,,,,,,,,
1,373,6001,107162,IND,,NA,NA,NA,NA,NA,NA,NA
1,373,4252,107135,FD,292,48.1,-0.23,-0.36,-0.11,0.37,0.19,0.56
1,373,4253,137400,ACC,161,44.5,-0.36,-0.53,-0.19,0.09,0.06,0.59
2,373,7010,107169,CYS,23,0.1,-2.04,-2.48,-1.61,0,0,0
2,373,6002,136936,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,373,7040,126705,CYS,20,3.7,-2.11,-2.62,-1.61,0,0,0
2,373,7041,126712,CYS,20,6.5,-1.93,-2.4,-1.46,0,0,0
2,373,7043,135287,CYS,17,0.5,-1.5,-2.01,-1,0,0,0
2,373,7024,107178,CYS,26,0.8,-1.44,-1.85,-1.04,0,0,0
4,373,,,,5251,48.1,0.01,-0.02,0.04,0.393,0.216,0.588
1,380,6117,134429,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,6907,135865,AC,135,42.4,-0.47,-0.66,-0.28,0.21,0.07,0.5
1,380,4064,139975,ACC,274,51.2,-0.02,-0.15,0.11,0.59,0.3,0.65
1,380,4025,142031,AC,68,38.2,-0.17,-0.44,0.1,0.03,0.01,0.43
1,380,4041,138087,ACC,177,47.2,0.38,0.22,0.54,0.39,0.2,0.53
1,380,5400,107439,VA,294,53.7,0.14,0.02,0.26,0.54,0.4,0.73
1,380,6906,135367,AC,193,41.9,-0.17,-0.33,-0.02,0.07,0.03,0.43
1,380,6110,107461,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,4021,140429,AC,,,,,,,,
1,380,6102,140204,F,72,51.5,0.05,-0.23,0.32,0.57,0.4,0.69
1,380,6103,107455,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,4007,138566,FSS,9,25.6,-2.07,-2.81,-1.33,0,0,0
1,380,4029,142825,AC,,,,,,,,
1,380,4001,107350,FD,262,43.5,-0.35,-0.48,-0.22,0.47,0.24,0.47
1,380,4100,107413,CY,234,46.3,0.24,0.1,0.39,0.06,0.05,0.61
1,380,6114,134140,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,6908,135866,AC,215,41.2,-0.19,-0.34,-0.04,0.47,0.13,0.42
1,380,6905,130909,AC,168,53.7,0.1,-0.07,0.26,0.72,0.44,0.7
1,380,4004,137277,F,163,55.5,0.47,0.3,0.63,0.8,0.43,0.67
1,380,4024,141002,F,,,,,,,,
1,380,4010,138251,F,,,,,,,,
1,380,6115,134386,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,6349,136189,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,4613,136962,ACC,95,55.2,0.65,0.43,0.87,0.45,0.24,0.73
1,380,6116,134587,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,4101,139982,ACC,298,37.4,-0.64,-0.77,-0.51,0.04,0.03,0.33
1,380,5401,107440,FD,270,37.3,-0.86,-0.99,-0.73,0.09,0.04,0.33
1,380,4610,107428,VA,150,47.8,-0.08,-0.25,0.1,0.6,0.29,0.65
1,380,4502,136905,ACC,244,60,0.3,0.16,0.44,0.47,0.38,0.86
1,380,4616,132219,VA,227,54.7,0.47,0.33,0.61,0.28,0.14,0.69
1,380,6109,107460,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,5404,107443,FD,181,39.2,-0.32,-0.48,-0.15,0.55,0.13,0.37
1,380,4027,142681,AC,,,,,,,,
1,380,6004,138244,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,5402,107441,FD,276,43.5,-0.43,-0.56,-0.31,0.26,0.08,0.39
1,380,4032,143112,AC,,,,,,,,
1,380,4019,139995,AC,140,39.8,-0.23,-0.41,-0.04,0.13,0.09,0.35
1,380,6119,130245,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,4013,139474,F,,,,,,,,
1,380,4112,132217,FD,169,48.3,-0.09,-0.25,0.07,0.22,0.14,0.59
1,380,4039,143113,AC,,,,,,,,
1,380,4069,107391,FD,159,42.2,-0.23,-0.41,-0.06,0.17,0.1,0.44
1,380,4023,140569,VA,333,48.4,0.07,-0.05,0.19,0.27,0.16,0.57
1,380,4006,137576,AC,125,41.5,-0.17,-0.36,0.02,0.2,0.08,0.34
1,380,5403,107442,FD,244,42.3,-0.61,-0.74,-0.47,0.16,0.1,0.4
1,380,4074,107395,CY,248,50,-0.02,-0.15,0.12,0.48,0.29,0.58
1,380,6118,134427,IND,,NA,NA,NA,NA,NA,NA,NA
1,380,4036,107366,FD,260,37,-0.8,-0.94,-0.67,0.15,0.05,0.4
1,380,6909,136198,AC,126,39.5,0,-0.2,0.2,0.05,0.02,0.33
2,380,7032,135229,CYS,12,NE,NE,NE,NE,NE,NE,NE
2,380,7034,139977,ACCS,8,NE,NE,NE,NE,NE,NE,NE
2,380,7036,135861,CYS,12,NE,NE,NE,NE,NE,NE,NE
2,380,6009,140566,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,380,7000,138099,CYS,7,28,-0.11,-0.96,0.74,0,0,0
2,380,6012,141604,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,380,7033,139978,ACCS,27,NE,NE,NE,NE,NE,NE,NE
2,380,6011,141603,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
4,380,,,,5868,45.4,-0.15,-0.18,-0.12,0.322,0.171,0.516
1,381,5406,136604,ACC,214,51,-0.06,-0.2,0.09,0.34,0.27,0.69
1,381,5405,137521,ACC,278,50.1,-0.12,-0.24,0.01,0.22,0.14,0.6
1,381,4022,107562,FD,205,54.8,0.35,0.21,0.5,0.33,0.26,0.69
1,381,5401,139182,ACC,153,69.1,0.14,-0.03,0.32,0.86,0.78,0.98
1,381,6006,107585,IND,,NA,NA,NA,NA,NA,NA,NA
1,381,4035,140326,ACC,167,46,0.11,-0.05,0.28,0.2,0.15,0.51
1,381,5404,137036,AC,264,48.2,-0.42,-0.55,-0.29,0.2,0.11,0.6
1,381,5400,136788,ACC,154,66.7,-0.04,-0.22,0.13,0.71,0.68,0.99
1,381,4001,107561,FD,109,35,-1.12,-1.33,-0.92,0.09,0.02,0.33
1,381,5402,137444,ACC,228,50.3,0.04,-0.1,0.18,0.17,0.12,0.64
1,381,6007,107586,IND,,NA,NA,NA,NA,NA,NA,NA
1,381,6001,107583,IND,,NA,NA,NA,NA,NA,NA,NA
1,381,5408,141307,ACC,237,51.4,0.01,-0.12,0.15,0.34,0.16,0.58
1,381,4024,107563,CY,150,42.1,0.03,-0.15,0.21,0.61,0.17,0.39
1,381,4026,107564,CY,107,50.8,0.22,0.01,0.42,0.5,0.21,0.59
1,381,6905,136094,AC,238,54.1,0.32,0.18,0.45,0.36,0.32,0.81
2,381,6010,131960,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,381,6004,138441,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,381,7009,107588,CYS,19,NE,NE,NE,NE,NE,NE,NE
2,381,7005,107589,NMSS,,NA,NA,NA,NA,NA,NA,NA
4,381,,,,2524,51.3,-0.03,-0.07,0.01,0.351,0.244,0.65
1,382,4613,107782,VA,137,50.4,0.07,-0.12,0.25,0.3,0.23,0.66
1,382,4019,107758,CY,54,39.3,-0.44,-0.73,-0.15,0.61,0.07,0.41
1,382,4048,137424,ACC,204,51.3,0.45,0.3,0.6,0.39,0.28,0.68
1,382,6012,137487,F,83,55.3,-0.19,-0.44,0.07,0.92,0.43,0.76
1,382,4045,138111,AC,88,52.1,0.34,0.11,0.56,0.59,0.23,0.58
1,382,6026,132732,IND,,NA,NA,NA,NA,NA,NA,NA
1,382,5400,137399,ACC,173,49.7,-0.25,-0.41,-0.08,0.82,0.4,0.65
1,382,4004,140660,AC,211,43.9,-0.53,-0.67,-0.38,0.49,0.22,0.54
1,382,6025,131714,IND,,NA,NA,NA,NA,NA,NA,NA
1,382,5401,136283,ACC,158,70.1,0.27,0.1,0.43,0.84,0.63,0.99
1,382,4046,107769,CY,260,54.4,0.03,-0.1,0.16,0.45,0.36,0.69
1,382,4038,107763,FD,232,52.6,0.01,-0.13,0.15,0.22,0.19,0.76
1,382,6005,107786,IND,,NA,NA,NA,NA,NA,NA,NA
1,382,6013,107791,IND,,NA,NA,NA,NA,NA,NA,NA
1,382,6016,107793,IND,,NA,NA,NA,NA,NA,NA,NA
1,382,4000,138706,ACC,174,54.7,0.06,-0.1,0.21,0.36,0.29,0.76
1,382,6017,107794,IND,,NA,NA,NA,NA,NA,NA,NA
1,382,4002,139076,AC,139,46,-0.21,-0.39,-0.03,0.19,0.12,0.4
1,382,4040,136674,ACC,239,50.1,-0.41,-0.54,-0.27,0.34,0.24,0.73
1,382,4021,137500,ACC,141,46.1,0.07,-0.12,0.25,0.13,0.06,0.48
1,382,4009,107756,CY,80,48,0.16,-0.07,0.4,0.05,0.04,0.6
1,382,4022,107761,CY,118,40.1,-0.52,-0.71,-0.32,0.47,0.12,0.38
1,382,4801,136502,FD,90,41.8,0.26,0.03,0.5,0.04,0.02,0.39
1,382,4003,107755,FD,173,42.6,-0.39,-0.55,-0.23,0.13,0.05,0.47
1,382,4800,141470,ACC,194,46.2,-0.5,-0.65,-0.34,0.19,0.09,0.58
1,382,4013,137869,ACC,264,54.3,-0.06,-0.19,0.07,0.48,0.3,0.78
1,382,4049,137352,ACC,343,52.4,0.18,0.06,0.29,0.62,0.39,0.74
1,382,4061,107778,FD,177,44.8,-0.02,-0.18,0.14,0.07,0.03,0.54
1,382,4060,138959,ACC,166,45.6,-0.24,-0.41,-0.07,0.24,0.14,0.39
1,382,4005,142406,AC,,,,,,,,
1,382,4044,107767,CY,104,44.6,0.11,-0.1,0.32,0.11,0.07,0.46
1,382,4057,107775,FD,211,45,-0.24,-0.39,-0.09,0.19,0.11,0.47
1,382,4500,107780,VC,251,47.4,0,-0.14,0.13,0.22,0.1,0.61
1,382,6015,107792,IND,,NA,NA,NA,NA,NA,NA,NA
2,382,7015,134689,CYS,6,NE,NE,NE,NE,NE,NE,NE
2,382,7011,107802,FDS,7,NE,NE,NE,NE,NE,NE,NE
2,382,7000,107796,NMSS,,NA,NA,NA,NA,NA,NA,NA
2,382,7001,107797,CYS,15,2.3,-1.53,-2.07,-0.99,0,0,0
2,382,7010,107801,CYS,9,0.2,-1.58,-2.37,-0.79,0,0,0
2,382,7013,107804,CYS,11,4.2,-2.93,-3.59,-2.27,0,0,0
2,382,7005,107799,CYS,25,1.4,-1.65,-2.07,-1.22,0,0,0
4,382,,,,4539,48.7,-0.11,-0.14,-0.07,0.361,0.216,0.611
1,383,5400,137083,ACC,205,55.2,0.04,-0.1,0.19,0.91,0.42,0.78
1,383,4040,108058,CY,264,43.5,-0.36,-0.5,-0.23,0.23,0.15,0.52
1,383,4032,108057,CY,187,56,0.39,0.23,0.54,0.6,0.44,0.78
1,383,4106,108083,CY,223,51.9,-0.07,-0.21,0.07,0.34,0.22,0.63
1,383,4114,108091,FD,183,52.1,-0.13,-0.28,0.03,0.22,0.19,0.67
