LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
868,109827,12,10,8,9.4,6.5,3.9,24.8,34451
868,109832,8,11,3,7.1,4.9,1.1,17.9,35043
868,109833,15,8,8,14.0,5.2,5.3,15.8,33370
868,109834,9,17,4,7.9,12.1,2.9,19.9,35789
868,109841,5,7,4,4.6,3.8,2.2,27.2,32088
868,109842,15,16,5,14.1,7.9,2.7,22.3,34743
868,109843,15,17,9,13.2,8.7,5.1,17.4,32018
868,109846,12,21,6,9.4,8.5,3.0,28.7,34999
868,109856,15,13,3,11.3,6.7,1.7,18.4,36311
868,109873,10,14,4,9.6,9.3,1.9,20.8,37820
868,109884,7,7,6,6.4,5.3,4.7,17.0,35713
868,109888,15,22,4,12.3,11.0,2.6,22.1,34243
868,109897,12,22,7,9.8,13.3,4.2,27.2,31962
868,136712,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
868,109907,18,23,6,16.6,14.8,2.9,21.9,32896
868,109938,10,9,10,9.6,6.5,6.5,20.4,34592
868,109951,7,6,7,6.2,3.9,3.4,18.6,36566
868,109952,8,12,5,7.5,5.6,2.4,18.0,32963
868,109953,22,19,10,18.8,11.3,4.5,20.8,30771
868,109960,11,13,3,9.6,7.0,1.6,18.5,33503
868,109961,12,9,1,9.6,5.6,0.5,21.6,33531
868,109965,7,8,2,4.4,3.1,1.1,14.7,34234
868,109966,6,4,2,6.0,2.7,0.7,13.7,34099
868,109969,11,28,6,10.2,14.8,4.9,21.4,34599
868,109970,13,20,5,11.3,13.4,3.5,20.4,32164
868,138635,14,12,4,14.0,9.4,2.6,14.9,28473
868,109991,13,12,5,10.2,7.2,2.9,22.3,32937
868,109996,11,13,6,9.0,8.9,3.1,17.7,35427
868,109997,9,8,6,7.8,5.0,2.5,18.2,31247
868,109998,7,7,3,6.8,4.7,1.8,19.7,34522
868,110014,7,6,3,5.8,3.6,1.3,17.1,35134
868,110018,11,16,2,9.5,8.1,1.3,22.3,36865
868,110019,11,10,4,8.4,5.4,2.1,25.3,37565
868,110020,6,9,4,4.6,6.3,1.6,23.5,39009
868,110022,16,14,4,13.9,8.8,2.5,17.8,33375
868,110023,8,7,3,7.4,4.4,1.6,18.0,34906
868,139882,17,20,5,14.2,10.9,3.6,21.6,35416
868,110029,10,16,7,9.1,7.5,3.0,23.1,36266
868,110030,18,18,4,15.9,10.7,2.5,23.7,31361
868,110031,13,10,4,13.0,6.9,2.5,18.2,35306
868,137788,14,15,8,11.6,9.4,4.1,20.0,32782
868,138879,46,14,21,43.9,11.5,16.6,13.5,39378
868,138823,131,46,55,117.5,25.5,39.2,14.7,37592
868,110051,90,43,30,83.0,22.6,23.9,13.8,35745
868,110056,75,19,28,68.7,11.3,21.0,13.7,39107
868,110057,54,12,26,54.4,9.3,19.5,13.8,39790
868,137740,85,19,42,78.9,15.9,28.0,15.8,36440
868,137695,55,17,34,53.2,13.2,25.8,17.1,38829
868,110072,33,20,8,29.7,14.5,6.0,15.1,33490
868,110075,27,11,15,25.4,7.4,10.7,17.8,35814
868,133580,35,11,17,32.8,7.0,14.2,13.8,39756
868,138342,58,29,40,53.8,18.2,19.0,15.2,38383
868,110085,16,6,12,12.6,2.6,4.5,18.7,39440
868,110086,23,17,13,21.8,12.4,6.3,18.5,37433
868,110183,26,103,12,26.0,98.1,9.4,7.8,37316
869,109755,5,6,4,4.2,4.1,2.4,11.1,41522
869,109757,6,7,8,4.5,3.6,5.6,15.2,40610
869,131066,22,14,9,13.1,6.6,5.4,3.6,32619
869,131067,18,13,9,12.1,8.5,4.8,1.5,37854
869,139081,12,11,3,11.2,6.2,2.0,16.8,34434
869,109802,6,6,5,5.3,3.3,2.2,18.5,37016
869,109810,15,15,4,9.8,7.8,2.5,18.8,33026
869,109811,6,6,2,5.3,4.0,1.5,19.2,36627
869,109813,4,4,1,4.0,3.1,0.8,13.8,37355
869,109815,14,13,3,10.4,6.3,1.9,18.9,33614
869,109816,22,31,7,19.1,15.4,5.7,21.2,32339
869,109817,5,5,2,4.4,2.7,0.9,17.7,37446
869,109822,16,24,9,14.3,16.8,6.1,19.0,34795
869,109825,14,18,6,11.8,10.0,3.1,19.6,35267
869,109826,16,20,8,13.3,13.5,4.4,18.5,33269
869,109831,32,52,9,26.6,22.6,5.2,19.6,32767
869,109844,24,25,5,18.4,15.4,3.0,22.6,35222
869,109845,17,13,4,13.4,5.9,3.4,17.1,36474
869,109853,16,18,6,11.5,9.3,2.9,22.8,34813
869,109858,13,13,2,11.6,7.8,1.7,16.6,32884
869,109861,12,13,5,10.7,9.2,2.8,21.4,36656
869,109864,14,18,4,9.7,7.7,1.9,19.3,38888
869,109866,18,12,8,14.1,6.1,5.4,21.0,36548
869,109871,22,26,9,18.1,15.3,5.4,24.9,35050
869,109875,13,24,13,11.0,11.8,4.1,23.0,35551
869,109882,18,22,3,15.7,11.7,2.1,NA,34016
869,109887,11,14,7,10.0,6.4,5.1,19.2,35149
869,109896,11,17,2,9.0,9.4,2.0,23.6,35659
869,109898,11,14,2,9.6,8.4,1.8,20.1,33359
869,109923,18,24,8,14.6,8.3,3.9,19.5,34919
869,109931,15,17,6,12.0,11.1,2.6,21.5,37710
869,109932,9,15,5,8.5,8.6,3.2,27.3,41959
869,109937,21,25,7,18.1,14.1,5.0,22.0,34155
869,109940,11,11,5,9.0,7.2,1.9,21.9,37640
869,109947,11,14,3,8.7,7.1,1.8,19.4,34006
869,109949,8,9,5,6.6,4.0,2.9,19.9,34862
869,109950,5,3,2,3.8,2.3,0.9,12.8,34363
869,109954,5,5,2,3.6,2.5,1.1,11.3,37109
869,109955,8,8,2,6.2,4.9,1.6,20.0,36527
869,109956,10,13,4,8.7,9.8,2.4,22.1,37068
869,109957,3,2,2,2.2,1.5,0.8,10.2,SUPP
869,109958,12,11,3,8.8,5.0,2.2,20.5,38140
869,109959,10,9,3,7.1,4.7,1.7,21.7,33093
869,109963,6,4,2,3.9,1.7,1.1,14.5,33232
869,109964,7,8,3,5.3,4.8,1.4,19.1,32862
869,109967,9,18,3,8.4,9.5,2.0,18.4,35920
869,109968,12,16,5,9.4,7.8,3.3,22.6,35294
869,109971,6,4,3,4.4,1.2,2.5,15.0,34019
869,109974,10,11,4,5.4,3.5,1.9,15.4,35641
869,109975,5,3,3,2.9,1.4,1.1,8.0,38031
869,109977,15,12,3,11.4,5.5,2.3,20.2,34527
869,109978,10,12,3,8.4,6.5,2.3,20.2,33432
869,109979,8,4,3,5.4,2.4,2.1,18.1,33529
869,109980,16,19,8,14.5,13.0,4.2,17.2,36471
869,109984,8,7,4,4.9,3.3,1.9,17.6,37712
869,110006,16,14,5,14.2,8.6,3.8,23.0,34571
869,110007,12,11,4,9.3,4.6,2.2,16.2,33823
869,110008,9,9,2,5.6,3.0,1.4,17.7,36416
869,110011,6,6,2,5.1,4.9,1.6,21.0,35760
869,110013,14,16,5,11.6,9.2,2.3,21.8,36985
869,110017,7,4,4,4.9,2.4,1.5,22.1,38824
869,110021,7,5,3,5.6,3.9,1.1,18.6,37157
869,110025,6,7,2,5.4,3.5,1.1,18.2,36680
869,110026,6,6,2,5.1,3.5,1.5,15.5,32555
869,110037,10,13,3,8.9,8.0,2.1,20.9,35637
869,135079,19,27,7,17.3,18.2,3.2,18.0,37258
869,135080,20,25,8,19.0,16.1,6.4,21.2,34803
869,135213,14,18,7,13.0,13.7,5.7,21.7,31673
869,139938,87,50,37,79.6,37.1,30.6,13.7,36148
869,110048,75,29,40,67.0,20.9,25.7,14.7,36937
869,110050,38,15,16,33.2,9.4,12.3,12.9,36754
869,136733,74,30,28,70.2,26.0,23.4,13.7,38133
869,136647,151,57,55,134.0,37.4,45.3,13.5,36392
869,110063,135,23,44,118.9,19.1,40.1,13.8,37031
869,138525,68,22,27,64.1,17.8,22.6,13.2,35921
869,110093,12,17,6,9.7,7.9,3.3,19.9,36562
869,110094,11,18,3,9.7,9.3,1.9,20.5,33992
869,137465,127,38,55,109.4,28.5,38.1,15.4,36402
869,137777,73,21,36,71.2,13.9,31.3,14.2,36714
869,110102,79,23,45,69.8,16.9,30.8,17.3,36163
869,110182,24,52,20,23.8,42.5,16.3,5.8,37247
869,110186,48,69,42,42.0,56.0,37.3,5.1,38703
870,109748,4,1,10,4.0,0.5,7.5,17.1,43294
870,109749,2,5,6,2.0,1.8,3.5,20.0,SUPP
870,109750,2,1,9,1.5,0.2,6.0,27.3,SUPP
870,109751,5,1,14,4.1,0.8,9.0,14.6,39983
870,109752,4,5,12,2.5,3.5,8.2,23.6,36156
870,134984,22,21,8,18.1,20.0,6.7,5.2,39129
870,109776,28,24,10,24.0,13.9,8.1,21.0,33850
870,137281,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
870,109778,25,23,13,20.4,12.5,4.5,21.9,34645
870,138372,13,20,3,13.0,13.2,2.6,21.0,33946
870,109779,13,16,4,12.4,9.9,2.9,16.5,30160
870,109780,14,16,4,12.5,11.2,3.2,17.8,33239
870,109781,18,17,5,19.2,11.9,3.7,15.6,36474
870,109782,15,19,2,13.7,13.1,1.9,20.1,36372
870,139066,16,17,7,15.8,11.5,3.8,27.1,31088
870,139653,19,24,8,17.8,21.4,7.9,22.3,34597
870,109785,15,22,9,13.5,13.9,6.4,18.1,32997
870,109786,15,18,6,12.6,10.5,4.2,20.7,32083
870,109787,16,16,7,13.4,10.0,4.5,19.3,33271
870,109788,25,25,6,22.2,14.9,4.7,19.8,35406
870,109789,16,17,5,14.6,10.8,3.1,17.4,29731
870,109790,22,22,5,20.2,13.5,4.3,20.7,36102
870,109793,20,18,9,18.2,9.9,6.6,19.4,33970
870,109794,30,32,4,25.9,19.7,3.1,18.6,33707
870,109795,22,24,9,21.2,16.3,5.9,20.0,37570
870,109796,14,15,4,13.0,10.9,3.4,20.2,34152
870,136457,13,15,10,10.8,8.8,5.9,24.0,40848
870,109799,24,26,10,21.4,15.8,8.0,21.0,34432
870,109800,16,19,4,15.0,12.7,2.2,23.3,31883
870,109920,28,29,14,25.6,18.9,12.5,20.8,34077
870,109925,13,13,4,10.6,7.9,2.9,19.3,37086
870,109926,21,19,6,18.7,8.5,5.1,18.1,33104
870,109939,22,19,4,19.0,12.7,3.7,15.0,32020
870,109944,22,14,6,21.4,9.1,5.3,15.1,33105
870,132109,13,14,3,11.6,7.2,2.8,17.6,35532
870,109945,5,5,2,5.0,3.6,1.1,12.4,36347
870,110001,22,12,8,20.3,9.3,5.6,17.7,34572
870,110002,24,12,20,21.4,7.6,15.5,18.4,32195
870,110003,11,12,3,8.8,9.1,2.1,22.0,34693
870,110004,21,25,7,20.1,14.4,4.9,20.3,34499
870,110005,21,47,7,19.6,32.3,4.0,18.4,37171
870,110038,8,8,5,8.0,6.2,3.2,20.3,32126
870,136512,31,27,18,30.0,22.0,15.1,19.3,34495
870,139268,14,1,4,10.9,1.0,3.5,12.9,29955
870,136307,97,27,42,89.9,18.7,35.4,14.6,36737
870,110096,46,16,31,43.4,14.4,27.1,15.1,35509
870,136449,67,6,25,61.7,5.2,20.0,14.8,38794
870,136876,94,42,49,86.1,35.9,37.9,14.6,36170
870,110107,55,28,26,52.8,21.1,22.0,16.3,37025
870,136448,60,8,24,46.8,4.2,17.7,15.4,38992
870,130247,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
870,139728,4,7,2,4.0,7.0,1.7,4.0,44522
870,137435,21,96,10,19.6,80.1,8.2,5.6,38479
870,110189,14,8,3,13.2,8.0,2.8,3.5,38343
870,110193,8,11,1,6.6,10.4,1.0,4.7,41148
871,109760,8,7,12,6.0,4.1,9.5,15.0,39402
871,109761,3,7,7,3.0,6.5,4.6,18.7,SUPP
871,109762,5,6,12,4.5,3.9,9.3,17.3,34232
871,109763,3,4,11,3.0,3.4,6.6,21.7,SUPP
871,109765,5,17,6,4.3,13.6,3.2,15.6,44047
871,140241,25,24,12,22.0,22.3,10.2,3.8,39733
871,136951,37,23,29,34.7,22.4,17.3,19.2,32804
871,139198,13,16,5,12.1,13.5,4.3,32.0,34809
871,139333,38,55,11,32.7,36.7,7.9,20.8,34317
871,139567,14,20,5,12.1,13.8,4.0,16.6,35227
871,134251,30,39,8,28.5,26.5,8.2,21.2,30270
871,138066,17,12,4,15.0,8.8,3.4,17.6,35859
871,138731,24,18,13,22.2,13.0,11.0,16.2,35141
871,109913,24,31,8,22.1,23.0,7.2,NA,32925
871,138319,26,11,12,24.9,11.0,9.6,14.4,37188
871,109935,32,48,10,27.9,29.9,8.7,21.4,33678
871,109943,34,20,13,30.7,13.2,11.7,19.8,31568
871,130372,32,42,10,29.7,32.7,7.8,18.5,32600
871,132089,44,54,19,42.4,35.6,16.2,22.9,34596
871,133327,40,50,12,39.6,37.7,9.2,NA,34156
871,109995,28,26,11,25.9,18.6,8.7,19.3,36149
871,110035,18,30,7,16.7,17.6,4.6,17.7,36021
871,110036,20,23,5,17.2,14.6,3.3,20.7,36652
871,110039,25,27,8,22.7,20.9,7.3,18.2,37409
871,110040,29,37,5,27.1,33.9,3.9,18.7,32160
871,138166,34,34,18,31.4,25.4,15.6,21.0,34756
871,134778,22,23,5,21.0,18.1,4.0,21.2,31924
871,135099,36,20,9,33.4,16.5,7.8,18.6,30548
871,137259,74,15,31,69.0,12.7,26.6,12.4,38517
871,110076,62,16,22,59.2,14.5,19.8,14.5,37795
871,110078,67,21,19,65.2,19.2,19.0,14.1,37731
871,137287,83,25,30,77.7,19.1,26.9,14.0,36838
871,110084,69,7,28,60.2,2.5,21.3,14.5,38936
871,110087,50,14,14,47.6,11.8,11.1,14.5,40128
871,138013,31,35,9,29.7,31.6,5.9,23.1,37124
871,110089,32,44,8,30.2,36.6,8.0,26.1,34630
871,110090,27,22,9,24.5,16.3,7.9,18.5,33612
871,138659,33,39,7,30.4,26.0,5.9,19.2,31756
871,110095,14,15,4,10.8,8.3,2.6,17.4,37705
871,137010,47,47,20,45.4,32.4,10.0,18.2,33443
871,138192,32,46,14,28.0,30.8,9.0,20.0,34323
871,136521,89,6,26,78.9,5.2,21.4,13.5,38858
871,137726,61,2,23,56.6,1.4,18.4,15.9,38634
871,136420,76,6,24,67.2,5.1,24.7,15.8,39487
871,138012,64,19,38,61.4,16.3,32.8,16.0,39136
871,135631,79,26,31,78.5,21.9,28.9,14.3,37720
871,140244,15,12,17,14.0,11.7,11.5,1.6,37006
871,110185,51,46,91,48.9,42.0,83.9,5.5,36047
871,140240,10,22,3,9.2,20.7,2.4,4.3,35262
872,109759,4,4,11,3.4,2.2,8.8,25.1,42305
872,101493,14,2,8,13.0,2.0,6.7,0.7,36061
872,128088,3,1,NA,2.4,0.4,NA,NA,SUPP
872,139899,2,2,3,2.0,1.5,2.4,6.8,SUPP
872,109809,13,12,4,10.6,6.4,3.0,22.7,35646
872,109814,20,21,5,15.9,10.1,2.3,21.6,34568
872,109829,12,10,5,8.8,6.1,2.5,22.4,36602
872,109830,12,24,6,11.2,15.5,3.4,20.6,38327
872,109836,19,17,7,16.9,11.6,5.7,17.0,34443
872,109837,11,14,3,8.6,7.9,2.2,19.3,36029
872,109839,23,30,9,20.1,15.7,5.3,19.6,36412
872,109840,21,19,5,19.0,11.6,3.0,20.9,38242
872,109850,19,17,6,14.4,7.7,3.8,22.0,37707
872,109855,11,17,4,10.2,7.9,2.2,17.6,35511
872,109863,11,17,5,10.2,9.9,2.7,22.4,35168
872,109865,11,11,5,7.8,5.0,2.1,22.8,35301
872,109869,13,13,12,12.0,7.5,7.2,24.6,34699
872,109876,25,18,7,22.0,8.8,4.9,21.0,33235
872,109877,14,16,5,10.4,7.8,2.9,20.6,37443
872,109878,17,17,6,12.9,9.6,3.8,23.3,36948
872,109886,14,13,8,11.2,6.6,5.1,22.1,34705
872,109889,8,9,3,7.1,4.6,1.2,24.4,35271
872,109890,14,6,4,11.4,3.6,3.1,19.7,35325
872,109892,12,11,4,9.7,5.7,2.0,21.4,36685
872,109894,22,20,20,19.3,10.0,8.4,18.9,32034
872,109899,14,18,4,13.0,12.1,3.2,18.3,33812
872,109921,23,31,8,19.9,14.7,4.3,22.3,35447
872,109924,12,16,5,9.1,7.2,3.5,20.9,33806
872,109927,28,35,6,19.7,18.9,4.5,22.6,37133
872,109929,24,38,7,19.5,18.9,4.3,28.4,37360
872,109930,22,23,12,18.2,13.9,7.0,24.3,32638
872,109936,16,18,10,15.3,10.4,6.6,20.1,33347
872,131689,15,14,9,14.3,8.1,5.7,13.4,36894
872,133383,25,26,16,20.7,18.7,10.1,21.5,34515
872,109972,8,8,2,6.8,3.1,1.2,19.4,37511
872,109976,11,8,3,8.2,3.3,1.9,18.3,33610
872,109981,11,14,4,8.4,7.4,2.1,21.5,33637
872,109983,5,6,2,5.0,3.1,1.3,19.6,38354
872,109987,20,18,7,17.4,9.1,3.7,22.1,35213
872,109988,14,19,3,12.4,13.1,2.9,23.8,34760
872,109989,8,8,3,6.5,4.3,1.9,20.2,38633
872,109993,9,7,4,8.1,3.9,2.0,21.2,39484
872,110009,23,25,7,20.4,17.0,4.8,24.9,34976
872,110012,9,9,1,6.4,5.6,0.9,18.3,37523
872,110015,7,13,3,5.4,6.9,1.7,20.0,35695
872,110016,12,12,3,9.6,6.8,1.8,21.9,37655
872,110024,9,17,6,8.1,8.8,2.3,18.5,36319
872,110032,16,22,17,14.5,10.8,5.3,21.2,32839
872,110041,21,28,10,18.5,13.7,5.0,21.3,36220
872,134899,14,9,6,11.5,5.7,3.8,20.5,34228
872,131192,21,23,8,18.7,14.3,4.9,23.9,36725
872,135459,18,38,10,13.7,24.2,7.0,17.5,33265
872,135617,28,44,14,24.7,19.3,6.9,23.1,35800
872,138367,15,4,5,11.6,3.1,4.2,13.0,38046
872,136880,95,28,32,85.1,17.9,21.2,14.5,37761
872,110059,76,26,32,71.9,15.7,20.5,15.7,35682
872,110060,91,56,35,82.5,31.7,23.0,13.9,37639
872,139853,79,22,33,75.0,17.0,25.3,15.7,39673
872,110062,85,38,29,77.0,28.1,25.3,11.6,36780
872,136637,140,72,51,126.0,47.6,35.8,14.2,37562
872,110070,98,20,23,92.7,18.1,20.3,15.2,35575
872,136891,109,31,33,99.4,16.3,26.4,12.5,34838
872,110187,44,100,13,37.0,78.7,10.2,5.4,39554
872,110191,14,22,10,13.6,16.3,8.8,3.6,42207
873,136931,6,5,2,4.6,4.8,0.4,11.4,38910
873,110593,8,8,28,5.5,5.3,25.9,9.3,38585
873,110594,4,9,18,4.0,3.7,12.3,12.4,40777
873,110595,5,6,18,4.0,3.8,14.9,10.1,36268
873,110596,6,14,4,4.6,9.0,1.2,8.9,30701
873,110597,5,4,15,3.2,2.8,11.2,12.5,38695
873,110598,4,16,12,3.6,12.4,7.7,17.9,44008
873,134765,9,8,1,8.0,5.6,0.4,NA,41678
873,136744,29,11,10,26.7,11.0,9.8,1.7,28906
873,136802,8,6,3,6.7,4.3,2.4,13.9,35887
873,136814,21,24,6,18.1,15.8,3.3,23.7,33487
873,110602,17,8,2,13.5,5.7,1.7,18.9,35763
873,134074,20,22,3,18.4,16.5,2.2,20.8,34465
873,110603,12,6,9,9.9,3.8,3.7,20.5,32085
873,138280,19,19,8,14.6,15.0,6.2,16.2,35639
873,110604,34,27,7,29.7,15.9,4.8,19.7,32870
873,138993,9,8,1,7.0,6.5,1.0,27.5,29496
873,139555,3,4,1,2.5,1.9,1.0,12.8,SUPP
873,110605,7,11,9,5.8,7.2,1.8,27.9,34772
873,110606,6,6,2,3.8,4.1,1.2,24.5,35053
873,110607,8,8,6,5.4,3.7,1.2,17.5,33787
873,110608,8,10,6,6.5,5.0,1.4,15.6,37386
873,139556,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
873,110609,15,11,2,10.5,6.3,1.1,19.8,34488
873,110610,11,13,7,10.4,8.6,2.3,24.1,32560
873,110611,9,7,2,6.5,4.3,0.8,18.6,34770
873,139574,4,5,3,4.0,4.1,2.5,23.5,33919
873,110612,10,9,11,8.0,5.7,3.8,19.2,33929
873,139634,23,17,3,18.7,14.5,2.2,15.5,31929
873,140173,9,17,9,7.4,11.5,4.3,28.2,32228
873,139088,8,7,4,4.8,3.7,1.4,15.8,36082
873,140174,8,22,14,7.1,16.3,10.3,25.8,38364
873,110614,19,14,5,13.8,9.9,2.3,22.7,33406
873,110615,8,9,2,7.1,5.0,1.7,22.5,36988
873,110616,15,14,5,13.7,9.7,2.6,22.6,31563
873,110617,17,22,3,13.2,13.0,2.0,23.8,34301
873,110619,9,10,4,9.0,5.1,1.7,20.2,34536
873,110620,18,15,4,12.9,9.0,2.3,25.4,33848
873,110621,18,13,5,15.0,8.6,3.0,21.1,35133
873,110622,17,19,19,14.8,11.9,8.9,22.9,33810
873,110624,9,15,5,8.4,7.2,2.2,24.9,39052
873,110625,12,16,3,11.7,9.5,2.6,23.9,33305
873,110626,10,15,4,8.3,10.4,3.0,24.8,36129
873,110627,5,9,3,5.0,4.8,1.1,19.8,35734
873,110630,6,9,1,4.9,5.1,0.8,14.3,34019
873,110631,7,8,3,7.0,5.6,2.9,18.3,35915
873,110632,13,15,5,11.0,9.1,3.4,20.5,36526
873,110633,7,8,3,6.6,5.9,1.7,16.3,34919
873,110634,6,5,2,5.7,3.7,1.2,20.1,36601
873,110635,16,16,2,11.8,10.9,1.1,22.6,33525
873,136670,11,10,2,10.6,7.8,1.9,20.1,36885
873,110637,19,15,4,17.2,9.6,3.2,24.2,36510
873,110638,8,10,8,7.2,7.9,4.6,21.8,37710
873,139843,18,38,10,17.7,24.1,7.3,22.8,35538
873,110640,12,14,2,10.8,9.0,1.1,23.3,36398
873,110641,19,19,5,16.9,13.0,3.2,20.7,34016
873,110643,9,8,3,8.7,6.3,2.0,19.6,35237
873,110644,6,7,1,6.0,5.1,0.6,16.5,35729
873,110645,10,9,2,7.9,6.5,1.1,20.1,37671
873,136653,30,37,7,27.7,21.0,4.9,20.5,37703
873,110647,4,7,4,3.2,3.6,0.7,26.6,34282
873,110648,9,15,4,8.0,7.0,2.3,19.5,34245
873,110649,9,12,3,9.0,9.3,2.7,23.7,38426
873,110650,15,11,2,13.0,8.6,1.4,18.7,34978
873,139466,14,22,4,13.0,11.2,3.1,27.6,31154
873,110657,20,14,13,16.9,10.7,3.6,24.2,32366
873,110658,11,12,3,9.5,9.0,2.9,23.9,32309
873,110663,24,44,11,21.4,32.1,7.8,19.6,32447
873,110664,21,20,6,18.7,15.9,3.6,21.2,32980
873,110665,21,17,6,19.2,13.9,3.3,14.1,33518
873,110666,23,29,10,18.4,17.2,5.3,21.6,35630
873,110668,12,12,4,12.0,9.6,1.9,21.7,35992
873,110669,12,20,1,10.0,11.8,1.0,24.3,33589
873,110670,13,11,3,11.5,6.7,1.8,22.4,34624
873,110671,11,21,10,8.4,10.9,2.1,21.2,35285
873,110672,14,12,5,11.4,5.6,2.4,20.1,33866
873,110673,5,7,2,4.8,3.3,1.0,14.5,35341
873,110674,19,25,4,18.1,18.3,2.6,20.5,34542
873,110676,12,14,3,10.2,9.0,1.9,25.5,37071
873,138029,23,26,5,19.7,14.1,3.6,20.9,34485
873,110678,4,8,4,3.3,2.5,1.2,26.4,40320
873,110679,13,13,4,11.3,9.2,3.3,20.2,32992
873,110680,9,11,8,8.0,6.2,4.8,24.9,34134
873,110681,4,7,3,4.0,3.7,1.2,NA,32593
873,110682,7,8,2,5.4,4.8,1.1,20.8,37574
873,110684,10,13,2,9.2,10.0,1.0,18.8,37492
873,110685,11,9,2,9.0,7.0,1.3,15.9,34681
873,110686,13,13,2,10.1,8.8,1.4,21.3,34933
873,110687,18,8,3,15.8,6.1,2.4,15.5,33193
873,110688,12,11,4,9.8,6.6,1.9,20.6,34829
873,110689,18,18,4,14.5,9.3,2.7,21.5,34381
873,110690,9,16,5,8.4,8.2,2.5,19.6,34689
873,110693,9,9,2,9.0,6.2,1.6,20.6,33798
873,110696,13,13,4,11.9,8.4,3.7,18.8,33317
873,110698,20,17,5,13.6,8.9,1.7,22.1,35703
873,110702,14,14,5,11.4,7.7,2.3,21.2,33743
873,110703,12,7,1,8.3,4.7,1.0,19.2,31441
873,110707,16,19,8,13.6,11.3,4.5,20.5,34738
873,110711,11,14,3,8.5,8.3,1.9,21.1,34454
873,110713,9,12,2,9.0,9.2,1.0,17.7,34640
873,110714,8,11,3,7.2,6.8,1.6,21.1,36790
873,110715,15,16,3,13.2,11.5,2.3,22.5,35106
873,138595,15,12,4,12.3,11.4,3.2,17.1,33192
873,110717,7,4,2,5.4,3.2,0.9,18.9,33567
873,110733,14,17,3,11.3,9.4,1.6,22.5,33487
873,110737,7,7,2,5.4,3.7,1.5,21.9,36966
873,110746,13,8,4,12.4,6.1,2.7,20.1,32017
873,110748,20,21,4,17.9,11.9,2.8,17.8,35049
873,110750,31,17,11,27.0,11.5,9.5,19.9,36328
873,139087,22,15,3,16.5,9.9,3.0,21.2,34001
873,139086,17,17,3,12.3,9.2,1.9,21.4,34414
873,110754,19,22,5,14.6,14.2,2.8,28.3,36213
873,110758,25,23,6,19.5,12.5,4.1,22.3,35745
873,110759,12,12,3,10.5,9.1,2.5,23.4,38934
873,110760,18,21,10,17.1,16.2,5.4,23.4,36417
873,110762,6,6,2,5.0,4.2,0.8,13.2,36455
873,110763,23,25,9,20.4,16.2,5.0,22.5,34925
873,110765,10,11,4,7.4,5.5,2.2,28.5,36636
873,110766,23,22,11,18.6,15.6,8.0,11.9,34106
873,110769,27,34,5,25.0,22.6,3.3,21.4,33030
873,110771,8,6,3,6.3,3.9,2.4,17.8,35972
873,110772,18,15,5,15.0,10.2,3.0,25.3,33398
873,110773,27,21,6,21.4,13.2,3.5,22.4,36376
873,110775,23,33,6,19.7,26.8,3.6,18.3,35975
873,110776,14,4,4,13.1,3.7,2.6,20.7,34349
873,110777,16,17,3,13.6,12.6,2.0,27.6,35523
873,131996,18,15,4,16.6,10.3,3.8,24.2,34862
873,132127,24,13,4,23.2,11.4,3.2,18.8,33374
873,132071,13,15,9,10.7,9.2,6.6,19.7,36753
873,132031,11,16,5,10.2,12.9,4.1,22.0,37278
873,133311,12,16,2,11.6,12.3,1.5,19.7,32790
873,133699,19,20,10,17.6,14.1,5.7,17.2,33238
873,110780,6,6,2,4.7,4.1,1.0,17.8,36042
873,110781,10,5,2,6.1,3.2,1.1,16.7,32035
873,137626,13,14,5,9.8,7.2,3.2,20.3,35335
873,110783,8,9,2,5.4,3.5,1.4,17.2,35734
873,110784,7,10,3,6.4,5.9,1.8,19.5,32636
873,110785,7,7,2,5.8,4.5,1.4,24.3,37085
873,110786,8,9,2,6.3,4.9,1.1,18.7,35626
873,110787,7,4,1,4.1,2.6,0.9,15.8,34983
873,110788,13,9,4,10.7,4.8,2.2,21.6,36101
873,110789,4,4,2,4.0,3.1,2.0,18.3,37537
873,110790,7,4,2,4.2,2.6,1.1,16.9,34932
873,110791,12,11,5,9.3,6.1,2.2,21.9,35317
873,110792,26,20,2,18.7,12.7,1.6,20.2,36365
873,110793,11,14,4,8.1,7.1,2.6,24.8,36783
873,110794,10,8,3,7.5,5.7,1.4,16.2,33489
873,110795,15,12,2,9.1,6.8,1.4,22.0,33477
873,110796,12,9,7,7.5,4.3,3.4,19.7,34465
873,110797,8,8,1,5.6,4.8,0.6,18.1,38805
873,110798,11,11,2,9.6,7.5,1.6,21.3,33666
873,110799,12,9,3,10.1,5.9,2.1,20.3,33930
873,110800,11,14,9,9.7,9.3,5.8,21.4,36789
873,110801,11,16,2,8.9,12.3,1.6,20.4,34194
873,110802,17,18,3,16.0,9.9,1.3,19.6,32457
873,110803,7,3,4,5.4,1.9,2.3,20.1,37099
873,110804,8,5,2,6.4,3.6,1.1,19.4,35058
873,110806,5,13,4,4.1,7.5,1.5,17.6,37091
