LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
810,117797,14,10,3,13.1,7.0,2.3,18.7,34001
810,117799,11,12,2,9.0,7.1,1.6,25.5,28689
810,117800,9,14,6,8.6,11.7,4.7,33.7,29397
810,117801,6,8,5,6.0,4.6,4.0,23.5,36539
810,117802,12,13,3,12.0,11.1,2.7,20.6,33017
810,117807,19,14,4,18.6,11.1,3.6,19.3,30297
810,117808,17,21,4,16.6,14.8,3.9,24.6,31057
810,117809,19,24,4,19.0,17.7,3.4,16.3,31860
810,117810,15,10,1,14.4,7.9,1.0,14.4,32488
813,117811,12,14,2,10.6,11.5,1.5,29.1,34365
813,117812,13,9,4,11.6,5.0,2.5,23.1,37245
810,117813,9,8,3,8.0,4.8,2.0,19.8,37560
810,117814,20,17,8,18.0,11.6,5.8,27.5,32523
810,117815,12,9,3,11.3,5.0,2.8,19.7,30076
810,117816,14,13,2,12.5,9.2,1.7,20.6,34635
810,117817,18,17,7,15.7,10.6,4.7,18.9,30831
810,117818,10,23,1,9.0,11.2,0.8,20.4,33682
810,117819,17,22,2,16.6,16.6,2.0,17.6,32087
810,117820,19,39,7,19.0,20.8,4.3,21.9,36077
810,117822,14,20,2,11.3,13.0,2.0,36.0,SUPP
811,117823,7,9,4,5.9,3.5,2.7,19.3,36365
811,117824,4,4,1,4.0,2.1,1.0,16.3,31763
811,117825,6,8,2,5.3,5.9,1.5,17.3,33048
811,117827,14,20,7,13.2,10.4,5.6,24.0,36808
811,117829,14,14,6,11.6,7.9,4.6,23.7,36719
811,117830,5,5,2,5.0,3.6,1.8,16.5,SUPP
811,117831,9,12,4,8.5,5.9,3.3,18.4,35573
811,117832,18,16,5,15.6,10.8,3.1,19.9,35323
811,117833,12,9,4,11.4,5.6,3.1,20.5,37448
811,117838,6,10,3,5.0,5.9,2.6,25.0,40122
811,117839,5,7,2,5.0,3.8,2.0,17.6,35216
811,117840,19,38,4,17.7,18.1,3.4,25.9,39457
811,117841,7,4,3,6.0,2.3,1.6,16.8,36999
811,117842,22,32,7,18.1,13.9,5.5,24.4,36967
811,117843,4,1,2,3.6,0.7,1.8,7.3,SUPP
811,117844,14,18,5,12.2,9.3,4.8,22.7,29335
811,117848,6,5,2,5.3,4.0,1.1,16.6,35306
811,117851,9,12,3,8.6,7.7,2.5,21.5,29409
811,117852,12,9,6,10.0,5.1,5.7,24.9,35003
811,117853,24,25,7,22.1,18.8,5.6,23.6,34588
811,117854,12,13,3,9.0,6.6,2.0,21.1,34278
811,117855,8,9,2,7.5,4.9,1.8,19.7,34443
811,117857,4,1,3,1.6,0.1,1.7,12.2,NA
811,117858,14,17,4,11.7,8.2,3.1,27.0,40408
811,117859,5,4,2,5.0,2.9,2.0,16.6,31920
811,117860,6,5,4,5.1,4.1,2.1,19.4,34865
811,117861,6,2,2,5.0,1.5,1.7,12.8,SUPP
811,117862,4,3,4,3.4,2.3,2.5,16.8,SUPP
811,117863,12,7,4,9.7,3.7,2.6,20.8,40488
811,117864,10,12,4,8.4,7.0,2.5,23.8,33423
811,117865,14,15,3,11.5,8.9,2.2,23.9,33731
811,117866,12,14,5,11.6,7.8,2.9,23.0,34038
811,117867,7,8,4,5.5,4.8,2.3,19.9,28781
811,117868,14,13,8,12.1,8.6,5.6,22.2,34005
811,117872,8,9,3,7.5,6.3,2.4,24.1,38115
811,117873,8,8,6,6.7,5.1,3.3,20.7,37517
811,117874,14,30,5,13.0,14.8,4.1,27.9,37339
811,117875,10,14,9,9.2,7.7,5.5,23.3,35102
811,117878,7,6,3,7.0,2.3,2.1,16.6,33482
811,117881,24,25,5,19.4,16.6,4.1,25.1,36547
811,117882,5,3,4,3.1,2.1,2.0,17.6,SUPP
811,117883,19,23,5,15.5,14.6,3.5,26.1,33861
811,117885,11,13,3,9.0,8.0,2.8,21.0,33711
811,117886,18,25,8,17.2,14.8,6.3,24.3,34265
811,117888,17,18,5,14.7,11.1,3.5,23.7,35535
811,117889,22,28,5,19.5,18.3,3.5,21.3,32262
811,117891,16,2,22,14.2,0.6,12.6,22.2,34445
811,117892,7,6,3,6.1,4.0,2.5,19.8,30222
811,117893,5,3,3,4.7,1.6,1.5,12.8,38610
811,117894,18,14,5,15.4,8.0,3.9,22.0,34451
810,117895,12,13,18,11.4,9.1,15.8,25.4,37548
810,117896,25,18,2,24.0,16.4,2.0,21.3,32236
810,117897,10,14,2,8.2,9.4,1.6,24.9,SUPP
810,117898,20,28,3,18.0,19.5,2.9,22.6,34517
810,117900,15,12,3,13.4,9.2,2.2,26.2,34332
810,117901,27,36,9,27.0,24.3,7.7,20.0,34954
810,117902,18,21,4,18.0,12.4,2.8,18.3,29968
810,117904,20,31,3,19.4,26.0,2.7,21.8,32290
812,117907,9,4,5,8.5,2.4,3.5,20.0,35313
811,117909,11,24,3,9.7,14.6,2.1,19.7,34449
813,117910,10,11,3,8.3,4.4,1.3,26.8,37021
811,117911,21,21,7,17.1,11.8,5.9,23.8,38112
811,117912,14,12,7,12.1,7.9,4.5,18.8,29442
810,117913,14,19,4,14.0,12.9,2.4,22.8,31695
810,117914,17,29,10,16.5,18.2,7.0,23.0,33726
811,117916,6,6,4,5.4,3.1,2.4,21.9,31128
810,117918,19,19,5,18.0,11.0,3.1,23.7,29976
812,117923,10,18,6,9.0,7.6,3.6,29.2,35351
812,117924,11,13,5,10.2,10.3,4.5,24.4,32702
812,117925,NA,NA,NA,NA,NA,NA,NA,NA
812,117926,13,10,11,12.5,6.8,6.1,17.6,34815
812,117927,6,4,4,5.5,2.6,2.2,24.4,37961
810,117928,17,15,5,12.5,10.2,3.6,20.1,37002
810,117929,13,15,3,12.6,10.6,2.8,19.3,33957
810,117930,11,7,3,8.1,4.0,2.2,26.0,38855
810,117931,11,15,2,10.2,9.9,1.9,21.2,35681
810,117932,11,16,7,10.4,12.2,6.9,23.9,33046
810,117933,11,13,2,11.0,10.4,1.3,16.9,32749
813,117934,22,35,10,20.4,20.8,9.1,23.4,36783
811,117935,22,18,5,20.6,12.1,4.1,21.4,29863
811,117936,16,29,12,16.0,17.7,9.4,24.0,34417
811,117937,14,26,5,12.0,15.6,4.4,17.9,35308
811,117939,4,3,3,4.0,1.3,2.1,14.1,31358
811,117940,6,7,4,5.2,3.5,3.2,20.4,33395
811,117941,18,24,6,17.6,17.9,4.7,20.1,32323
811,117942,5,3,3,3.9,1.9,2.5,17.8,SUPP
810,117943,9,NA,1,7.7,NA,NA,21.9,35821
812,117956,10,9,3,9.0,3.5,2.4,21.2,38391
812,117964,8,9,11,8.0,7.3,5.8,16.4,34252
812,117965,11,10,2,10.2,6.2,1.9,19.2,36949
812,117966,13,13,4,11.0,6.9,2.3,25.4,37873
813,117967,18,22,4,14.5,9.8,3.3,22.2,34192
811,117969,8,5,3,5.6,2.9,2.3,18.4,SUPP
811,117970,4,3,2,2.7,0.8,1.7,15.6,SUPP
811,117971,21,19,7,16.8,9.3,5.0,24.3,36573
811,117972,4,2,4,2.7,1.4,1.8,16.7,SUPP
811,117973,6,7,3,4.6,3.0,2.0,18.2,SUPP
811,117974,12,16,2,10.2,12.3,1.7,24.0,32215
811,117975,3,10,3,3.0,4.9,1.8,19.8,SUPP
811,117976,7,13,2,6.4,5.2,1.2,17.5,SUPP
811,117977,8,7,3,6.1,3.2,1.7,16.9,SUPP
811,117978,18,22,5,15.2,11.8,4.3,24.8,35995
811,117979,14,17,9,12.8,11.6,6.3,26.1,32871
811,117980,6,6,2,6.0,6.0,2.0,21.4,32121
811,117981,10,11,4,7.3,3.8,2.9,22.5,36018
811,117982,14,11,5,12.0,7.3,3.0,20.2,35855
811,117983,8,9,5,6.4,5.1,3.4,15.7,31213
811,117984,6,6,3,5.2,2.3,2.3,21.3,37258
811,117985,11,9,3,9.7,4.7,2.5,27.4,35725
811,117986,12,17,10,9.8,9.6,6.4,20.1,25982
811,117987,10,12,3,7.8,6.7,2.4,20.7,35568
811,117988,6,7,3,5.2,4.3,0.8,20.6,39164
811,117989,6,8,7,4.9,4.6,3.8,21.4,33175
811,117990,7,5,2,5.0,2.1,1.7,11.7,35800
811,117991,5,6,2,4.4,2.6,1.9,13.5,SUPP
811,117992,4,3,4,3.9,1.6,2.2,16.7,SUPP
811,117993,6,7,3,6.0,4.9,2.5,22.8,36749
811,117994,8,13,6,7.2,5.4,3.3,19.1,32505
811,117995,10,20,4,8.6,10.1,2.6,25.6,35774
811,117996,9,7,4,8.6,4.3,2.3,18.6,37854
811,117997,6,5,2,4.1,2.4,1.1,13.1,SUPP
811,117998,10,13,7,8.6,7.2,3.0,23.4,38301
811,117999,5,3,3,4.8,1.2,1.6,12.7,37032
811,118000,5,3,3,4.3,1.3,2.0,15.5,SUPP
811,118001,3,2,1,2.6,1.5,0.6,12.3,SUPP
811,118002,9,9,3,7.9,5.3,2.0,20.9,33467
811,118003,22,11,6,18.9,6.3,5.3,19.3,35739
813,118004,8,4,2,6.8,2.6,1.2,22.9,30790
813,118005,10,5,3,8.3,2.3,1.9,19.8,36345
813,118006,11,11,3,10.6,6.3,2.0,22.7,33874
813,118007,13,13,3,10.5,6.2,2.1,21.2,36505
812,118008,10,13,5,8.9,5.5,4.0,20.6,36588
813,118010,5,3,2,5.0,1.2,1.8,19.4,30679
813,118011,11,10,4,9.1,5.7,2.7,21.3,37263
812,118012,17,13,3,15.0,8.5,2.0,18.9,33016
813,118014,4,3,2,2.5,0.9,1.3,14.0,SUPP
812,118015,11,9,3,9.3,5.8,2.9,26.6,34366
813,118016,18,18,9,16.5,11.1,5.5,14.9,32230
812,118017,3,3,1,3.0,1.9,0.9,32.0,SUPP
813,118018,4,5,2,2.2,2.9,1.2,22.5,NA
813,118020,10,5,4,8.6,2.6,2.7,24.7,34170
813,118021,6,7,4,5.2,4.3,1.9,26.5,31013
813,118022,4,2,2,2.1,1.1,1.5,14.8,SUPP
813,118023,3,5,2,3.0,2.3,1.6,22.8,SUPP
813,118024,8,4,2,6.7,2.5,1.8,16.8,34099
811,118025,5,6,2,4.8,2.8,1.5,19.6,29519
811,118026,6,4,3,1.9,2.8,2.0,40.4,NA
810,118027,10,13,2,10.0,11.0,1.9,20.4,35540
811,118028,7,5,5,4.8,3.1,2.4,10.7,SUPP
811,118029,9,13,5,9.0,7.3,3.8,22.7,35386
811,118030,19,36,8,15.3,15.9,3.8,26.3,31053
810,118031,12,11,2,11.0,8.3,2.0,25.4,34327
811,118032,9,7,2,9.0,4.4,1.3,19.1,29597
811,118033,7,4,3,6.0,2.1,1.9,16.4,27797
811,118034,8,6,4,5.0,2.9,2.4,19.9,SUPP
811,118035,5,6,4,5.0,3.2,2.2,20.8,39291
811,118036,11,17,5,9.2,8.5,3.7,22.2,27226
813,118037,7,8,3,4.5,3.0,2.1,19.9,SUPP
813,118038,3,2,1,3.0,1.0,0.7,19.2,SUPP
813,118043,4,2,3,3.2,0.9,1.8,15.3,SUPP
811,118044,5,3,3,4.4,1.7,2.3,17.7,41097
811,118045,7,9,5,5.5,4.1,2.4,21.3,36566
810,118046,13,6,1,12.0,4.0,1.0,27.3,29564
810,118047,9,9,2,8.8,7.8,1.8,22.3,35687
810,118048,9,10,3,8.2,7.6,1.1,29.6,31540
810,118049,8,10,4,8.0,6.4,2.6,26.0,35512
810,118050,12,11,1,11.6,7.0,0.7,19.9,34058
810,118051,32,30,6,29.7,21.7,3.8,19.8,32827
810,118052,17,18,5,16.0,13.5,4.5,23.2,30663
810,118053,25,20,4,22.1,14.6,3.2,20.4,33596
810,118054,23,18,2,21.2,11.7,1.9,19.2,31189
810,118055,11,8,8,10.0,5.2,5.0,18.7,37519
812,118059,10,19,6,9.3,10.6,4.4,NA,32821
810,118061,92,43,28,88.6,38.7,26.4,18.9,39746
810,118069,102,23,19,98.8,20.0,18.4,15.7,32687
810,118070,56,27,18,52.9,20.5,15.8,14.6,35329
811,118072,60,17,24,51.8,13.3,20.9,18.2,40227
811,118073,90,27,41,80.5,23.4,34.5,17.1,39757
811,118075,56,31,21,53.1,21.0,16.9,16.5,37677
811,118076,34,13,12,30.7,9.4,12.0,15.9,36910
811,118078,120,29,45,113.5,22.7,41.0,16.1,37232
811,118080,112,42,41,108.6,41.1,39.1,16.6,33954
811,118081,95,27,24,87.7,20.6,19.8,15.3,37939
811,118082,89,50,37,80.6,36.9,29.5,15.6,37826
811,118083,112,29,48,106.8,23.3,40.0,16.5,36506
811,118084,43,13,23,40.0,8.6,20.9,16.6,37662
811,118085,73,27,33,70.5,23.1,27.9,15.3,38317
813,118088,40,17,15,38.6,13.5,12.0,19.6,37873
813,118097,70,33,25,68.2,25.5,20.5,16.8,38115
811,118102,53,16,25,49.8,10.3,18.8,17.8,37754
810,118103,72,18,32,69.5,15.9,30.4,18.2,34823
810,118106,40,22,21,38.5,19.1,19.3,10.4,43623
810,118108,65,30,29,62.0,26.5,26.6,16.0,37377
813,118109,52,14,23,50.5,10.0,19.8,18.0,38009
811,118111,61,21,38,55.2,16.3,28.5,16.1,38386
813,118112,51,15,17,47.4,8.2,10.9,12.2,42319
810,118117,126,57,41,117.2,48.4,33.6,14.9,36468
811,118120,7,10,4,5.4,2.7,2.6,20.1,SUPP
811,118121,11,10,5,8.4,5.0,3.2,21.8,38454
811,118122,6,4,3,4.3,2.7,2.3,18.8,SUPP
810,118138,21,41,3,18.0,30.9,2.8,6.2,36726
810,118139,13,47,8,12.5,32.9,5.5,6.0,42453
810,118140,11,35,3,9.0,31.0,2.2,8.0,37516
810,118141,16,56,2,13.7,38.3,1.6,8.8,42809
811,118144,12,81,4,9.8,44.1,2.6,7.2,48375
811,118145,15,72,6,13.0,48.0,4.6,6.8,38242
813,118146,23,41,6,21.8,35.0,5.1,6.2,40971
813,118147,18,65,2,16.3,42.5,2.0,7.2,40085
811,118148,11,33,4,10.8,25.0,3.5,8.3,41350
921,118155,4,5,11,3.5,3.3,3.4,18.0,SUPP
921,118156,18,26,8,15.8,15.6,4.2,21.8,31695
921,118158,8,13,5,7.2,5.6,2.0,21.0,33469
921,118159,7,13,3,7.0,6.0,1.1,19.8,34776
921,118160,17,16,6,13.0,8.7,2.2,23.4,34697
921,118161,10,13,6,9.2,6.5,2.9,20.7,39344
921,118162,13,16,5,10.6,9.8,2.2,21.6,38333
921,118163,13,14,21,12.6,8.1,8.1,17.1,36410
921,118164,24,27,6,22.7,19.4,4.3,19.4,33675
921,118165,11,18,7,9.0,7.8,1.8,19.4,36544
921,118166,13,16,4,9.7,8.6,3.0,22.5,39451
921,118167,11,11,4,10.4,6.3,2.6,19.3,36153
921,118168,16,22,6,15.6,13.9,4.5,26.2,33911
921,118169,6,10,3,4.8,4.6,0.8,16.0,SUPP
921,118172,11,14,8,9.4,7.5,2.7,20.7,36062
921,118173,7,8,4,6.5,3.7,1.4,16.6,31605
921,118174,14,23,4,13.4,10.6,2.1,25.3,34998
921,118175,20,40,8,18.4,23.5,3.5,21.0,37871
921,118176,13,10,6,12.8,5.5,2.3,23.6,35479
921,118177,14,32,9,12.5,22.4,3.9,22.1,35505
921,118178,10,13,6,8.1,5.9,2.8,20.9,35579
921,118179,15,17,7,13.1,9.9,3.6,22.3,35865
921,118180,8,9,4,7.3,7.2,1.3,21.8,32433
921,118181,11,15,6,8.2,7.3,1.7,23.8,41037
921,118182,6,5,6,5.5,2.1,1.4,14.7,35066
921,118183,18,22,8,16.6,12.9,5.3,18.7,35308
921,118185,8,11,5,7.8,5.5,1.7,20.4,37816
921,118188,12,7,1,8.5,4.1,NA,16.4,34347
921,118189,10,16,7,9.4,10.9,2.2,23.6,37841
921,118192,10,9,10,9.8,4.7,3.2,18.9,34919
921,118193,15,27,5,12.6,17.1,2.3,20.9,39169
921,118194,5,9,4,4.0,1.8,NA,16.3,SUPP
921,118195,13,12,4,10.9,6.0,2.3,26.6,40007
921,118196,6,8,3,5.4,4.7,1.3,25.2,34016
921,118198,12,13,5,10.0,8.1,1.5,21.4,40682
921,118199,10,8,2,8.3,5.1,1.2,20.2,32851
921,118200,17,20,5,15.4,13.5,3.5,24.4,35138
921,118227,26,74,16,23.0,59.4,11.1,6.6,41493
921,118228,9,34,13,8.7,25.1,3.7,6.7,43753
886,118245,9,8,3,8.8,4.7,1.9,15.6,37422
886,118246,19,13,2,15.8,6.7,1.6,18.4,34299
886,118249,15,18,6,13.3,12.7,4.3,21.2,29565
886,118252,9,12,3,9.0,6.6,2.1,22.8,38679
886,118254,16,16,6,10.9,5.3,2.2,18.9,35955
886,118255,14,16,4,11.9,9.3,2.2,27.2,38264
886,118257,9,11,2,8.2,9.0,1.0,26.3,39012
886,118258,27,19,6,21.8,13.1,3.8,20.1,36472
886,118262,9,12,4,8.2,5.3,2.2,25.7,36271
886,118263,11,8,2,8.4,4.4,1.4,22.1,36171
886,118264,13,16,4,11.0,10.3,3.0,19.9,31728
886,118265,18,20,5,17.0,13.4,3.2,21.2,34661
886,118266,12,13,4,9.5,5.1,2.2,20.0,35666
886,118267,25,26,5,21.9,15.5,3.3,19.7,38842
886,118270,41,27,10,29.7,16.8,5.4,19.6,31220
886,118271,10,11,3,9.6,6.0,2.1,20.2,32217
886,118272,12,11,2,8.7,5.6,1.5,22.3,35393
886,118273,12,12,4,10.3,5.5,2.2,19.1,34775
886,118274,9,6,1,6.4,3.9,1.0,11.4,35903
886,118275,7,6,2,6.2,2.9,0.9,18.4,33832
886,118276,18,14,3,14.9,6.9,2.3,18.0,30874
886,118277,11,7,3,9.0,5.2,1.5,23.1,35731
886,118278,12,16,3,8.2,6.5,1.0,19.0,34616
886,118279,19,15,4,17.2,10.2,3.1,19.8,33654
886,118280,24,21,7,21.1,15.1,3.4,24.3,34677
886,118282,10,9,3,8.8,4.8,1.6,17.2,37325
886,118283,11,9,NA,8.7,6.4,NA,19.9,33555
886,118284,7,7,2,5.4,2.7,1.3,18.5,33746
886,118285,17,21,3,14.7,9.5,2.7,21.1,37288
886,118286,29,18,4,21.0,9.3,3.2,20.2,33810
886,118287,17,15,5,14.0,8.6,3.5,17.6,33540
886,118288,14,8,2,9.8,5.2,1.8,21.3,34987
886,118289,8,11,2,6.1,6.0,1.2,33.8,34196
886,118290,15,8,3,9.6,4.6,2.2,18.8,34935
886,118291,10,9,3,8.6,6.6,1.9,22.2,34265
886,118292,7,4,3,5.2,2.7,1.4,19.0,37801
886,118293,12,11,3,9.4,6.5,1.6,21.6,32682
886,118294,14,13,4,9.9,7.7,2.3,20.9,38940
886,118295,4,4,1,4.0,2.7,0.8,17.3,34190
886,118296,27,10,7,15.6,6.3,3.2,24.9,35288
886,118297,20,27,4,19.5,21.3,3.3,23.8,37612
886,118298,19,26,6,18.7,16.2,4.9,22.7,34347
886,118301,12,17,5,11.7,10.9,2.9,22.7,32781
886,118302,14,20,6,14.0,11.1,3.9,20.0,31454
886,118305,13,11,5,10.6,8.3,5.0,21.3,36533
886,118306,13,13,3,11.2,7.8,1.0,22.1,28406
886,118307,13,10,3,10.3,5.2,2.1,20.0,35488
886,118308,8,12,2,8.0,6.9,1.3,24.9,32107
886,118309,7,5,2,6.3,3.0,1.2,16.3,31114
886,118310,11,14,7,9.6,7.2,3.1,19.3,33185
886,118311,7,3,1,3.5,2.1,0.9,16.2,SUPP
886,118312,29,36,12,27.0,24.9,5.6,21.2,31587
886,118313,25,15,3,20.2,8.9,3.0,21.8,34002
886,118314,15,10,3,9.4,4.8,2.5,22.0,37112
887,118315,5,7,3,5.0,4.5,1.8,19.6,29429
887,118317,16,14,3,13.9,10.8,2.0,20.5,31789
887,118318,16,20,4,13.8,13.8,3.1,18.4,35911
887,118319,15,19,4,12.6,12.0,3.0,27.1,37945
887,118320,19,19,14,17.0,14.1,6.3,19.0,33411
887,118321,14,7,4,11.6,4.2,2.0,19.2,33187
887,118323,7,7,3,6.6,4.2,1.7,21.7,36392
887,118325,9,10,3,9.0,6.5,1.9,23.1,36928
887,118326,15,16,3,11.9,9.3,2.0,20.2,37265
887,118327,27,40,6,26.0,29.6,5.4,20.1,37386
887,118328,26,19,5,22.6,12.8,3.8,21.5,35278
887,118329,15,17,4,10.4,11.4,2.8,25.8,40786
887,118330,13,15,8,10.8,8.1,5.9,26.9,38003
887,118331,16,18,3,14.6,8.5,1.4,21.9,33832
887,118332,9,18,3,6.6,6.1,1.0,20.5,31331
886,118333,18,11,5,12.0,6.4,1.6,21.0,33851
886,118336,7,7,2,6.6,4.8,1.3,18.0,35011
886,118337,11,10,2,8.2,8.6,1.0,19.9,33239
886,118338,22,29,4,17.9,19.3,2.4,22.7,34691
886,118340,23,20,10,18.2,12.0,5.6,25.3,33257
886,118341,9,6,2,5.6,4.9,1.7,23.8,29774
886,118344,19,29,5,18.2,21.7,4.9,25.4,36660
886,118345,26,14,18,22.8,9.8,12.5,18.5,30968
886,118346,6,7,2,6.0,3.7,0.8,16.5,34390
886,118347,22,30,10,20.2,21.3,7.9,22.6,35250
886,118348,14,13,8,12.2,6.8,6.3,18.7,34632
886,118352,10,14,3,9.2,11.3,2.8,22.2,32936
886,118353,8,11,2,6.8,8.1,1.7,19.1,34517
886,118354,11,18,3,10.0,12.1,1.7,20.6,34543
886,118356,22,27,4,18.9,19.1,3.7,25.3,36657
886,118357,19,19,4,14.6,12.4,2.8,20.3,35564
886,118359,27,24,7,15.5,15.0,4.8,26.4,38579
886,118361,8,7,2,3.9,4.6,1.1,16.3,SUPP
886,118362,13,5,2,5.3,3.4,1.2,21.1,SUPP
886,118363,10,15,6,8.5,8.0,2.6,21.3,30237
886,118364,14,10,6,13.8,6.1,5.0,18.0,34091
886,118365,10,10,2,9.8,6.1,1.6,17.5,29989
886,118367,22,16,4,18.2,10.7,3.2,22.8,34582
886,118369,14,17,5,12.1,11.2,2.9,17.3,35360
886,118370,16,15,6,15.6,9.6,4.3,22.4,32231
886,118371,26,20,9,22.2,14.4,6.0,21.7,37433
886,118372,7,8,2,6.4,5.4,1.9,17.0,31835
886,118373,7,4,7,5.0,2.7,2.4,15.4,34716
886,118374,10,10,2,8.7,5.1,1.3,21.6,34766
886,118375,24,18,5,18.3,12.6,3.0,24.7,37155
886,118377,12,9,3,10.0,5.1,2.0,20.7,33652
886,118378,17,14,5,15.1,9.5,3.7,21.9,38762
886,118379,5,3,2,4.5,1.9,1.2,13.1,37338
886,118381,8,8,2,8.0,4.3,1.2,19.9,33884
886,118382,9,20,4,7.2,6.1,2.7,23.5,33637
886,118384,13,13,5,10.1,8.7,2.4,18.1,31194
886,118385,17,14,2,15.8,8.0,1.3,19.6,35179
886,118387,6,5,2,4.7,3.3,1.0,23.8,38142
886,118390,26,22,3,16.6,16.5,2.4,22.1,37270
886,118391,21,30,8,19.2,20.4,7.6,19.9,32454
886,118393,24,20,5,19.0,15.2,4.7,21.7,33128
886,118394,11,12,5,9.6,8.1,2.3,21.9,36993
886,118398,4,5,2,4.0,2.6,0.9,19.5,35191
886,118399,6,6,2,5.0,4.4,1.0,16.4,34110
886,118400,6,4,2,4.1,1.9,1.3,17.2,SUPP
886,118401,10,7,1,8.0,3.4,1.0,14.9,34694
886,118403,17,10,6,11.9,5.6,2.7,19.4,38329
886,118404,5,5,1,4.1,2.7,1.0,14.3,SUPP
886,118405,13,21,4,11.9,12.1,2.8,22.6,33931
886,118406,16,22,5,12.8,12.8,3.9,25.5,40201
886,118407,27,35,17,27.5,22.8,11.5,NA,34082
886,118411,14,15,2,11.2,8.5,1.7,24.2,37001
886,118412,19,24,7,18.2,16.7,4.8,NA,34027
886,118413,14,23,5,13.4,16.3,4.7,NA,33588
886,118414,12,24,7,12.0,13.6,3.8,23.1,35474
886,118416,9,20,8,8.5,12.0,3.5,21.4,36841
887,118419,NA,NA,NA,NA,NA,NA,NA,NA
887,118420,17,13,5,16.4,6.4,2.4,20.5,33880
887,118421,17,16,3,14.8,10.4,2.4,19.8,38326
887,118423,21,14,2,17.5,7.7,2.0,19.8,36458
887,118425,24,20,9,21.4,13.9,8.8,26.6,37992
887,118427,21,18,3,17.6,12.6,2.8,19.0,32839
887,118431,24,29,49,21.2,18.5,38.6,21.5,35566
887,118432,24,5,5,23.0,4.6,4.0,17.5,31278
886,118436,26,28,3,22.4,15.9,2.3,22.0,33836
887,118437,24,25,6,19.9,20.2,4.8,20.4,31197
886,118438,25,26,10,23.2,13.9,7.9,18.8,31490
886,118439,10,18,3,7.7,10.1,2.1,22.8,35798
887,118442,9,14,1,7.4,8.6,1.0,24.3,37030
886,118444,24,14,6,21.3,9.1,5.2,22.6,36293
887,118446,23,13,10,19.0,6.6,9.6,18.9,32117
887,118447,13,8,NA,11.6,6.1,NA,22.8,33851
886,118448,29,23,6,19.3,12.2,3.2,20.5,35254
886,118449,7,6,3,5.8,4.5,1.6,19.6,36894
886,118452,15,11,5,13.2,7.2,3.5,20.8,31538
886,118453,12,19,5,11.2,10.1,3.6,24.2,38913
886,118454,18,20,8,14.2,11.7,3.3,25.5,33633
886,118455,23,29,5,20.0,17.9,2.6,20.6,38918
886,118456,26,21,6,22.6,12.4,2.9,22.8,34828
887,118457,14,9,5,10.8,5.7,2.7,21.3,39947
886,118459,36,70,9,28.8,45.8,5.8,15.2,38690
886,118461,12,22,3,11.6,8.4,2.4,21.1,31789
887,118464,20,14,1,13.6,7.4,0.7,21.4,36527
886,118465,16,14,2,11.0,6.1,1.0,22.2,35943
886,118466,17,21,3,10.5,12.7,2.4,25.9,37961
886,118468,18,28,9,13.8,19.3,5.2,24.0,36050
886,118469,15,15,3,13.8,9.4,2.2,27.6,36887
887,118470,12,8,NA,11.6,6.3,NA,18.9,34484
887,118471,19,5,2,17.2,3.1,1.7,20.1,NA
887,118472,11,16,1,9.8,6.8,0.9,27.3,30655
887,118473,22,22,13,18.7,12.1,3.2,22.9,38875
887,118477,13,12,3,11.0,7.8,2.2,21.0,36304
886,118479,11,8,4,9.6,3.9,2.4,21.8,40760
886,118480,27,21,6,22.0,14.6,4.7,17.6,34022
886,118481,19,19,5,16.7,10.0,2.5,23.2,35478
886,118483,18,23,8,15.0,12.8,5.0,20.5,36259
886,118484,12,8,2,9.3,4.7,1.7,18.2,34604
886,118485,10,17,3,9.1,10.7,1.9,22.3,34053
886,118487,10,7,5,8.0,3.2,2.6,21.1,33955
886,118488,16,22,3,11.8,11.3,2.2,22.6,36735
886,118489,22,24,8,21.4,11.9,5.4,24.3,35887
886,118490,6,5,NA,5.5,4.7,NA,14.9,31050
886,118491,22,18,6,19.7,10.8,4.8,22.2,32144
886,118493,31,21,6,27.8,13.2,3.6,21.8,32583
886,118494,11,15,6,10.0,11.1,4.6,20.2,33399
886,118495,10,13,2,9.5,6.0,1.9,20.0,35738
886,118497,8,14,3,6.6,8.6,1.6,16.1,32954
886,118499,19,15,3,13.9,8.8,2.6,20.8,31336
887,118500,9,6,6,8.1,4.2,5.2,30.8,39341
886,118501,12,17,3,8.5,4.9,1.5,25.2,37091
887,118502,10,11,4,8.5,5.2,2.3,21.3,33658
886,118505,29,15,6,22.3,10.7,4.8,19.0,32738
886,118508,21,29,3,19.0,11.9,2.2,22.8,33948
887,118509,18,19,1,15.3,13.3,NA,20.5,31003
886,118511,18,20,5,16.6,12.4,4.4,25.0,34777
886,118515,11,13,3,9.1,7.7,1.9,21.6,35331
886,118516,13,11,2,9.2,8.0,1.5,22.7,34088
886,118519,15,13,3,8.8,8.3,1.7,20.4,33352
886,118520,24,33,10,21.9,22.1,5.2,18.1,35359
887,118521,9,8,3,7.2,4.2,2.2,14.9,32086
886,118523,17,16,3,15.4,9.7,2.0,21.6,35977
886,118524,9,7,2,6.6,4.0,1.4,17.7,35919
887,118525,23,16,4,20.6,9.7,3.9,21.8,34774
886,118526,17,12,5,13.8,8.2,2.3,16.1,33194
887,118528,22,18,6,18.7,11.1,4.2,22.1,37956
